Protein,10B_32 Protein Abundance,10NB_47 Protein Abundance,13B_46 Protein Abundance,13NB_33 Protein Abundance,21B_43 Protein Abundance,21NB_30 Protein Abundance,26B_28 Protein Abundance,26NB_45 Protein Abundance,66B_44 Protein Abundance,66NB_29 Protein Abundance,74B_31 Protein Abundance,74NB_48 Protein Abundance
tr|Q8H1I6|Q8H1I6_SYMKA,1.4364E+6,1.7804E+6,6.4848E+5,2.3632E+6,1.0899E+6,1.2487E+6,1.6452E+6,2.7783E+6,1.0032E+6,4.4012E+6,2.2331E+6,1.9498E+6
tr|R4QWT4|R4QWT4_SYMKA,8.2916E+6,7.5297E+6,3.7312E+6,3.9064E+6,4.2182E+6,4.2130E+6,6.5439E+6,2.1087E+7,2.1762E+6,1.5116E+7,2.2317E+6,1.4039E+7
tr|U5LXZ8|U5LXZ8_9CNID,8.7810E+5,2.2877E+6,1.4657E+6,1.8664E+6,2.0923E+6,1.9206E+6,5.8131E+5,1.1437E+6,6.6228E+5,2.2810E+6,1.5888E+6,3.1368E+6
tr|W0U0M6|W0U0M6_9DINO,1.1607E+5,4.6903E+5,7.5289E+6,6.5374E+6,8.3725E+5,8.0151E+5,4.2090E+4,1.8101E+4,1.8547E+4,1.5030E+6,6.0093E+4,6.5161E+4
WP_010385636.1,1.3512E+6,6.5341E+8,4.7254E+8,5.1871E+8,6.1470E+8,5.8808E+8,4.0429E+8,7.2196E+8,5.9772E+8,6.6577E+8,4.9607E+8,7.8068E+8
WP_011446044.1,3.1707E+6,2.6550E+6,1.7325E+6,2.8223E+6,2.2134E+6,2.4733E+6,3.6616E+6,4.0000E+6,3.7021E+6,1.9299E+6,3.8685E+6,5.1431E+6
WP_013065971.1,9.6810E+6,1.3231E+7,6.4338E+6,8.7841E+6,5.4272E+6,7.6716E+6,7.0230E+6,1.6425E+7,1.0698E+7,1.3722E+7,1.1063E+7,1.5219E+7
WP_013068671.1,2.3152E+6,3.4685E+6,5.4503E+5,2.9897E+6,3.7433E+6,4.4548E+6,1.0855E+6,3.6036E+6,1.7727E+6,7.3176E+6,3.0392E+6,7.4574E+6
WP_035248901.1,7.2839E+6,1.4068E+7,9.4482E+6,1.1273E+7,1.1878E+7,1.3089E+7,4.1729E+6,1.0231E+7,6.3446E+6,1.3714E+7,1.0753E+7,1.8709E+7
WP_046566689.1,9.7953E+6,1.0222E+7,9.2661E+6,8.5167E+6,8.1567E+6,8.8574E+6,7.1273E+6,1.3721E+7,9.2197E+6,1.1195E+7,9.3591E+6,8.3878E+6
WP_057462966.1,1.0523E+7,1.9291E+7,1.5412E+7,1.6186E+7,1.5258E+7,1.9015E+7,6.3989E+6,1.5159E+7,9.5614E+6,2.6711E+7,1.5020E+7,2.5751E+7
WP_066688199.1,1.9668E+6,8.8364E+5,2.5396E+5,1.7721E+6,1.0073E+6,1.7116E+6,8.8428E+4,1.6477E+5,1.3661E+6,1.8218E+5,2.5467E+6,3.3039E+6
WP_105734305.1,1.2471E+6,1.5645E+6,7.0293E+5,1.4250E+6,1.2847E+6,1.6110E+6,4.9452E+5,1.5979E+6,1.0170E+6,2.9706E+6,1.3576E+6,2.8347E+6
WP_109760920.1,7.6267E+6,6.9349E+6,3.3894E+6,9.0068E+6,8.3773E+6,1.0225E+7,3.2404E+6,6.2011E+6,4.7781E+6,1.2476E+7,6.9855E+6,1.2600E+7
WP_115937307.1,3.9415E+6,9.8718E+6,5.2283E+6,6.7066E+6,7.2078E+6,7.7406E+6,2.5242E+6,7.2156E+6,3.7813E+6,1.5225E+7,6.9840E+6,1.1912E+7
WP_183196559.1,6.2209E+5,4.7147E+5,8.7168E+5,8.1963E+5,9.2694E+5,4.4981E+5,4.5814E+5,2.5036E+5,5.7031E+5,7.9806E+5,7.6828E+5,1.2281E+6
WP_200280228.1,8.2710E+4,1.6561E+5,1.1484E+5,1.2307E+5,1.0444E+5,6.8547E+4,4.7430E+4,1.1055E+5,9.2304E+4,1.8795E+5,1.0531E+5,1.9025E+5
