Protein,10B_23 Protein Abundance,10NB_13 Protein Abundance,13B_07 Protein Abundance,13NB_22 Protein Abundance,21B_17 Protein Abundance,21NB_09 Protein Abundance,26B_21 Protein Abundance,26NB_15 Protein Abundance,66B_14 Protein Abundance,66NB_16 Protein Abundance,74B_08 Protein Abundance,74NB_20 Protein Abundance
lcl|c240699_g3_i1|m.27614,9.2326E+6,9.4389E+6,9.9624E+6,6.4649E+6,8.3589E+6,1.3895E+7,7.7101E+6,1.1293E+7,7.6075E+6,1.4877E+7,1.1069E+7,7.5880E+6
lcl|c240699_g3_i15|m.27615,2.7957E+6,1.9881E+6,1.2833E+6,2.4176E+6,1.6486E+6,2.3726E+6,1.6887E+6,2.6507E+6,1.8161E+6,2.8232E+6,2.3553E+6,3.2697E+6
lcl|c240711_g1_i2|m.27634,2.6264E+6,2.7252E+6,3.1655E+6,3.6225E+6,3.6479E+6,3.2164E+6,1.8280E+6,2.5588E+6,1.4542E+6,3.8562E+6,2.7035E+6,3.5923E+6
lcl|c240720_g1_i1|m.27657,3.5356E+6,3.1561E+6,2.7384E+6,2.8205E+6,2.5122E+6,3.5655E+6,2.1739E+6,4.3692E+6,3.0376E+6,4.2038E+6,3.9706E+6,3.8328E+6
lcl|c240720_g1_i1|m.27659,1.7826E+7,1.9517E+7,1.6677E+7,1.4310E+7,1.4910E+7,2.3392E+7,1.3617E+7,2.3690E+7,1.5998E+7,2.5202E+7,2.3275E+7,1.9593E+7
lcl|c240720_g1_i1|m.27658,3.3350E+6,3.5666E+6,1.4433E+6,2.3665E+6,1.9131E+6,2.9734E+6,2.0299E+6,4.5066E+6,2.6978E+6,4.2681E+6,3.2327E+6,3.2191E+6
lcl|c240720_g1_i3|m.27662,2.3047E+6,2.2325E+6,1.5723E+6,1.9855E+6,1.5655E+6,2.3053E+6,1.3564E+6,2.8655E+6,2.0818E+6,3.7763E+6,2.9665E+6,3.2457E+6
lcl|c240732_g2_i2|m.27675,2.0293E+6,1.4718E+6,9.0656E+5,1.3804E+6,1.5844E+6,2.5015E+6,9.7960E+5,2.2469E+6,2.2679E+6,4.2094E+6,1.9852E+6,2.8863E+6
lcl|c240739_g2_i5|m.27680,2.5642E+5,3.3681E+5,5.6328E+5,6.8559E+5,2.9833E+5,4.9420E+5,2.9460E+5,8.0636E+5,4.7958E+5,8.7853E+5,1.4012E+6,1.4317E+6
lcl|c240761_g2_i10|m.27710,8.5667E+5,9.9817E+5,9.9779E+5,1.5418E+6,5.4970E+5,7.0469E+5,3.0819E+5,5.8029E+5,7.3344E+5,1.8802E+6,1.0415E+6,1.6755E+6
lcl|c240787_g1_i1|m.27744,8.4490E+5,8.4032E+5,7.0915E+5,7.2975E+5,6.6569E+5,8.7608E+5,3.5118E+5,9.3382E+5,6.5126E+5,1.3376E+6,1.0637E+6,1.0201E+6
lcl|c240793_g1_i1|m.27747,3.5650E+6,3.7594E+6,1.9284E+6,1.4732E+6,1.3026E+6,9.3984E+5,1.8389E+6,2.2171E+6,1.3604E+6,1.9660E+6,9.7004E+5,6.7809E+5
lcl|c240833_g3_i3|m.27779,5.2499E+6,5.0822E+6,5.0771E+6,5.7811E+6,4.4286E+6,5.2557E+6,4.9786E+6,7.8066E+6,4.3353E+6,6.2569E+6,6.7467E+6,6.7832E+6
lcl|c240852_g1_i3|m.27810,5.2022E+6,6.0585E+6,3.0260E+6,3.8080E+6,2.8366E+6,4.6353E+6,2.7041E+6,7.9535E+6,3.9453E+6,6.5554E+6,5.3665E+6,4.9188E+6
lcl|c240857_g5_i1|m.27819,2.9481E+6,6.0586E+6,5.5058E+6,6.7176E+6,8.2827E+6,8.5065E+6,1.8324E+6,2.9448E+6,2.5240E+6,9.4733E+6,6.3582E+6,9.7626E+6
lcl|c240887_g1_i1|m.27877,1.9806E+6,1.3477E+6,1.9843E+6,1.8182E+6,2.0971E+6,2.1366E+6,1.9149E+6,2.0356E+6,2.6553E+6,3.7404E+6,3.2273E+6,2.8795E+6
lcl|c240904_g2_i1|m.27923,2.9043E+7,2.7557E+7,1.4335E+7,1.7433E+7,1.9630E+7,2.9102E+7,1.4012E+7,4.4408E+7,2.7798E+7,3.3421E+7,2.8877E+7,3.3301E+7
lcl|c240911_g1_i2|m.27934,3.8794E+6,6.9662E+6,4.1138E+6,5.2747E+6,7.3047E+6,8.9908E+6,2.3160E+6,4.4145E+6,3.2163E+6,7.8436E+6,5.7000E+6,7.7858E+6
lcl|c240930_g1_i2|m.27958,1.0903E+6,1.0910E+6,1.2884E+6,1.2634E+6,1.0586E+6,1.4753E+6,1.1818E+6,1.6583E+6,9.0077E+5,1.3999E+6,1.4906E+6,1.0803E+6
lcl|c241022_g4_i5|m.28088,1.7585E+6,1.7561E+6,1.6920E+6,1.9195E+6,1.2549E+6,1.2307E+6,8.6237E+5,1.2898E+6,1.1247E+6,1.9939E+6,1.1059E+6,1.3630E+6
lcl|c241031_g1_i1|m.28098,4.2751E+6,3.4390E+6,2.8854E+6,2.9581E+6,2.8331E+6,3.3146E+6,1.9899E+6,2.5778E+6,3.4938E+6,6.4275E+6,4.7489E+6,3.8750E+6
lcl|c241114_g1_i2|m.28195,1.8975E+6,3.4700E+6,2.6973E+6,3.6888E+6,3.8598E+6,4.6620E+6,1.1637E+6,2.2467E+6,1.1497E+6,3.9860E+6,3.6494E+6,5.3162E+6
lcl|c241174_g2_i10|m.28286,2.3201E+6,2.6869E+6,1.4985E+6,1.7933E+6,1.7612E+6,2.5020E+6,5.3813E+5,7.8628E+5,2.1552E+6,3.7638E+6,2.9532E+6,2.6642E+6
lcl|c241223_g1_i2|m.28328,2.4035E+6,2.1799E+6,1.6311E+6,2.1028E+6,1.7058E+6,1.7628E+6,1.7899E+6,2.5735E+6,1.5145E+6,1.8724E+6,1.7841E+6,1.8029E+6
lcl|c241251_g1_i1|m.28362,1.7986E+7,1.8274E+7,1.4576E+7,1.7133E+7,2.4171E+7,2.3358E+7,1.4942E+7,1.7064E+7,1.7226E+7,2.3481E+7,1.2867E+7,1.6370E+7
lcl|c241252_g2_i3|m.28365,7.9828E+5,7.8762E+5,9.6433E+5,1.0725E+6,1.3493E+6,1.4706E+6,1.0586E+6,1.2841E+6,9.7553E+5,1.3902E+6,1.2843E+6,1.3640E+6
lcl|c241299_g1_i6|m.28386,2.0181E+6,1.5179E+6,1.3330E+6,1.8374E+6,1.1045E+6,1.8515E+6,1.1656E+6,2.7724E+6,1.5929E+6,3.0921E+6,2.1545E+6,2.3178E+6
lcl|c241349_g1_i1|m.28471,4.8029E+5,5.0171E+5,5.0549E+5,4.6639E+5,4.3346E+5,5.5601E+5,4.6072E+5,7.0402E+5,3.9732E+5,7.2385E+5,4.2703E+5,4.5808E+5
lcl|c241444_g1_i2|m.28576,2.3950E+6,2.7436E+6,1.7972E+6,2.0838E+6,2.2495E+6,2.7092E+6,2.1354E+6,3.3994E+6,2.6340E+6,3.9089E+6,2.5947E+6,2.9916E+6
lcl|c241466_g2_i10|m.28615,3.4104E+6,1.8936E+6,1.4938E+6,2.3831E+6,8.3061E+5,1.9625E+6,1.5149E+6,3.6011E+6,9.4368E+5,2.5442E+6,1.3037E+6,2.6419E+6
lcl|c241500_g1_i1|m.28663,1.4467E+6,1.1860E+6,4.8148E+5,8.9028E+5,7.5101E+5,9.0187E+5,7.6948E+5,8.8519E+5,1.2502E+6,1.2396E+6,1.2260E+6,1.3013E+6
lcl|c241516_g1_i3|m.28672,2.5401E+6,6.6995E+6,5.2938E+6,5.5597E+6,7.3537E+6,8.6009E+6,1.9273E+6,2.8955E+6,1.8029E+6,7.7431E+6,5.5787E+6,7.3666E+6
lcl|c241649_g4_i1|m.28823,7.0078E+5,6.1961E+5,9.4176E+5,1.0710E+6,1.4476E+6,1.9406E+6,1.0400E+6,1.7302E+6,9.9162E+5,1.4483E+6,1.0625E+6,1.1860E+6
lcl|c241650_g2_i1|m.28824,9.0146E+6,9.4070E+6,6.3142E+6,5.3229E+6,6.0723E+6,9.6867E+6,5.5603E+6,9.6645E+6,7.9873E+6,1.4398E+7,1.2100E+7,1.0872E+7
lcl|c241650_g2_i3|m.28826,7.1585E+6,4.1273E+6,2.9812E+6,3.7576E+6,3.4008E+6,4.9188E+6,3.9844E+6,5.8827E+6,4.0079E+6,7.6551E+6,5.7600E+6,7.1652E+6
lcl|c241754_g2_i1|m.28913,1.4647E+6,1.7588E+6,1.0349E+6,1.8496E+6,1.4728E+6,2.1204E+6,1.3081E+6,2.6772E+6,7.5827E+5,1.8079E+6,2.0928E+6,2.2447E+6
lcl|c241803_g5_i1|m.28948,7.5219E+5,2.6191E+6,2.4588E+6,3.0823E+6,4.2327E+6,3.9102E+6,3.7956E+5,5.3912E+5,6.3312E+5,3.7820E+6,2.3003E+6,4.0524E+6
lcl|c241824_g2_i8|m.28976,4.8748E+4,3.2331E+5,1.8005E+5,3.1959E+5,1.5078E+5,4.6619E+5,2.4913E+4,2.7296E+4,3.3188E+4,3.5242E+5,1.3832E+5,2.8384E+5
lcl|c241873_g2_i3|m.29039,2.0640E+6,3.9479E+6,5.4062E+6,5.1320E+6,4.3664E+6,5.6485E+6,2.4822E+6,4.4304E+6,4.3688E+6,7.7879E+6,3.6346E+6,3.8583E+6
lcl|c241874_g1_i1|m.29042,2.0991E+6,1.9055E+6,1.7334E+6,1.4107E+6,1.5479E+6,2.0198E+6,1.2758E+6,2.1362E+6,1.6182E+6,2.7000E+6,2.3492E+6,2.0043E+6
lcl|c241874_g1_i1|m.29043,1.1862E+6,1.4746E+6,1.6578E+6,1.5119E+6,1.2454E+6,1.5816E+6,9.6888E+5,1.8814E+6,7.9005E+5,1.5840E+6,1.1741E+6,1.0062E+6
lcl|c241874_g1_i11|m.29053,1.7193E+6,8.3341E+5,9.7583E+5,1.1671E+6,1.2526E+6,1.3097E+6,9.4887E+5,1.3749E+6,9.4796E+5,1.6165E+6,1.3363E+6,1.6245E+6
lcl|c241916_g1_i1|m.29146,1.4057E+6,1.1619E+6,1.0352E+6,1.2610E+6,1.0061E+6,1.3756E+6,1.2113E+6,1.8349E+6,9.0708E+5,1.8482E+6,1.6856E+6,1.6538E+6
lcl|c242066_g1_i1|m.29327,2.6924E+6,2.0917E+6,9.7183E+5,1.3531E+6,1.4999E+6,2.0955E+6,1.6773E+6,2.4295E+6,1.4844E+6,2.2282E+6,2.3759E+6,2.3407E+6
lcl|c242089_g1_i1|m.29373,1.7137E+6,2.3903E+6,1.6512E+6,1.6725E+6,1.8593E+6,2.9090E+6,1.3491E+6,3.3068E+6,1.7434E+6,2.8576E+6,2.6215E+6,2.7080E+6
lcl|c242373_g3_i2|m.29725,8.7577E+6,8.4403E+6,8.4212E+6,1.1282E+7,7.1084E+6,9.7595E+6,5.6303E+6,1.2150E+7,9.9912E+6,2.1757E+7,1.3437E+7,1.5100E+7
lcl|c242527_g2_i1|m.29909,9.2719E+5,9.9333E+5,7.6466E+5,1.0003E+6,5.7715E+5,9.6315E+5,6.2274E+5,1.7691E+6,8.0730E+5,1.7476E+6,1.2656E+6,1.2828E+6
lcl|c242581_g1_i1|m.29984,1.7605E+6,2.1318E+6,2.0801E+6,1.5324E+6,1.0973E+6,1.1586E+6,1.3546E+6,2.0670E+6,1.0055E+6,1.7178E+6,1.5103E+6,1.0487E+6
lcl|c242633_g1_i1|m.30058,1.1524E+7,9.4655E+6,7.5573E+6,8.2780E+6,4.7211E+6,8.2976E+6,5.3010E+6,1.2715E+7,8.8887E+6,2.0180E+7,1.4629E+7,1.5100E+7
lcl|c242743_g1_i1|m.30188,3.2357E+7,3.0342E+7,2.3887E+7,2.7942E+7,1.8091E+7,2.8211E+7,1.8752E+7,3.9135E+7,2.7081E+7,4.6900E+7,4.6510E+7,4.3207E+7
lcl|c242793_g1_i1|m.30227,1.0357E+6,7.8603E+5,1.6895E+6,1.5781E+6,2.6124E+6,2.7424E+6,1.6609E+6,2.5054E+6,1.9347E+6,2.4578E+6,1.9500E+6,1.8255E+6
lcl|c242868_g4_i4|m.30303,1.6814E+6,1.8532E+6,1.9798E+6,3.1321E+6,1.9001E+6,2.5382E+6,1.1370E+6,2.7188E+6,1.8560E+6,3.8751E+6,2.2440E+6,3.0228E+6
lcl|c242885_g1_i1|m.30332,1.5049E+5,6.5872E+5,4.4349E+5,8.4090E+5,1.2500E+6,1.3364E+6,8.3983E+4,1.0782E+5,1.9002E+5,1.3831E+6,6.2644E+5,1.4941E+6
lcl|c242894_g3_i1|m.30343,4.7891E+6,5.1883E+6,5.0125E+6,5.9637E+6,4.0800E+6,5.0222E+6,5.0456E+6,7.2334E+6,3.3789E+6,5.3022E+6,4.6915E+6,3.9076E+6
lcl|c242924_g1_i1|m.30399,1.9552E+6,2.5887E+6,1.2990E+6,1.4976E+6,1.6873E+6,1.8723E+6,1.2168E+6,3.0182E+6,1.9725E+6,2.8169E+6,2.3343E+6,2.3228E+6
lcl|c243010_g3_i1|m.30515,5.7740E+6,1.1970E+7,1.1973E+7,1.0489E+7,1.6542E+7,1.8270E+7,3.6516E+6,7.1733E+6,5.5882E+6,2.2614E+7,1.3595E+7,1.5657E+7
lcl|c243039_g1_i1|m.30534,2.2446E+5,3.4859E+5,2.9042E+5,4.4018E+5,7.3236E+5,6.5975E+5,2.1785E+5,2.9319E+5,1.7298E+5,9.2281E+5,5.6360E+5,6.1555E+5
lcl|c243059_g4_i2|m.30566,6.2018E+5,7.0529E+5,1.0846E+6,1.2773E+6,1.0924E+6,1.1518E+6,8.2498E+5,1.2311E+6,5.8541E+5,1.0075E+6,1.0918E+6,1.4268E+6
lcl|c243086_g4_i2|m.30593,5.0115E+6,4.2197E+6,5.2283E+6,4.2336E+6,2.9070E+6,4.4176E+6,3.4568E+6,5.0263E+6,2.9960E+6,6.6382E+6,3.5232E+6,5.7705E+6
lcl|c243149_g1_i2|m.30670,1.0307E+7,1.1258E+7,1.1176E+7,1.0827E+7,1.0021E+7,1.1344E+7,6.0343E+6,1.2570E+7,6.2652E+6,1.1074E+7,1.2748E+7,1.1277E+7
lcl|c243154_g1_i1|m.30688,3.2007E+6,5.2141E+6,3.9619E+6,4.4692E+6,7.0889E+6,8.4653E+6,1.4646E+6,3.1857E+6,2.0622E+6,7.3736E+6,5.3651E+6,6.7774E+6
lcl|c243262_g1_i11|m.30755,1.5578E+6,3.2732E+6,3.0051E+6,3.1704E+6,5.3080E+6,4.2238E+6,8.5945E+5,6.6616E+5,7.9746E+5,3.2240E+6,2.8537E+6,5.0967E+6
lcl|c243308_g5_i1|m.30798,1.4209E+6,2.3939E+6,2.4182E+6,2.0766E+6,2.1241E+6,2.8087E+6,1.2676E+6,2.1198E+6,1.7137E+6,2.6235E+6,2.5199E+6,2.4073E+6
lcl|c243349_g1_i4|m.30872,5.3542E+6,1.0275E+7,9.0619E+6,9.9833E+6,1.4809E+7,1.5884E+7,3.3037E+6,5.5200E+6,4.4672E+6,1.6903E+7,1.1563E+7,1.4730E+7
lcl|c243393_g3_i1|m.30930,6.3929E+6,8.7114E+6,3.5987E+6,4.9656E+6,5.2509E+6,8.5536E+6,4.7443E+6,9.0304E+6,7.1589E+6,1.3783E+7,9.7319E+6,9.9653E+6
lcl|c243476_g1_i1|m.31010,5.3274E+5,7.1426E+5,6.0732E+5,5.8912E+5,5.0693E+5,7.4148E+5,4.4125E+5,9.5863E+5,4.1155E+5,5.7774E+5,6.1041E+5,5.2217E+5
lcl|c243493_g3_i2|m.31028,1.0435E+7,8.8322E+6,8.5986E+6,8.4464E+6,7.7629E+6,9.9500E+6,6.3514E+6,1.0923E+7,5.5897E+6,1.2082E+7,1.1890E+7,1.0329E+7
lcl|c243503_g5_i1|m.31038,3.9078E+6,2.7239E+6,2.2872E+6,2.5596E+6,2.1497E+6,3.0137E+6,2.0482E+6,2.9650E+6,2.3101E+6,3.8952E+6,3.1859E+6,3.3490E+6
lcl|c243554_g1_i5|m.31071,1.6157E+7,1.6627E+7,9.7181E+6,1.7377E+7,1.2436E+7,1.5646E+7,1.0914E+7,2.2974E+7,1.0061E+7,2.3743E+7,2.4501E+7,3.3990E+7
lcl|c243765_g1_i1|m.31282,9.2905E+5,1.0080E+6,9.8024E+5,8.6233E+5,6.4880E+5,1.4535E+6,4.6340E+5,1.3194E+6,1.1133E+6,1.5215E+6,1.2987E+6,1.4415E+6
lcl|c243774_g1_i2|m.31291,8.5916E+5,9.2512E+5,9.1288E+5,1.0065E+6,9.0354E+5,1.0106E+6,7.7186E+5,1.0443E+6,9.9729E+5,1.4522E+6,1.0432E+6,8.5698E+5
lcl|c243791_g1_i1|m.31323,1.9774E+6,1.3630E+6,2.2868E+6,2.6296E+6,2.0066E+6,2.0248E+6,1.9094E+6,2.8361E+6,1.6175E+6,2.5272E+6,2.3087E+6,2.5577E+6
lcl|c243813_g3_i1|m.31354,1.0712E+6,1.4902E+6,1.5537E+6,1.3562E+6,8.8827E+5,1.1431E+6,6.4800E+5,1.0307E+6,1.0222E+6,1.7081E+6,1.1921E+6,1.4214E+6
lcl|c243893_g1_i1|m.31474,9.5815E+6,1.0711E+7,1.0745E+7,9.8803E+6,8.4144E+6,1.1762E+7,8.2157E+6,1.4962E+7,8.9524E+6,1.5922E+7,1.2705E+7,1.1654E+7
lcl|c243899_g1_i1|m.31482,2.6490E+7,2.0018E+7,1.7558E+7,2.3004E+7,1.6978E+7,2.6465E+7,1.9766E+7,3.8550E+7,1.7869E+7,2.3857E+7,3.2499E+7,3.2829E+7
lcl|c243899_g1_i1|m.31481,2.9390E+7,2.6338E+7,2.1440E+7,2.6983E+7,1.7912E+7,2.9644E+7,2.1606E+7,5.1115E+7,1.8220E+7,2.5714E+7,3.6454E+7,3.3987E+7
lcl|c243899_g1_i1|m.31483,4.8302E+6,3.3945E+6,2.9972E+6,5.5405E+6,2.9974E+6,3.3132E+6,3.3377E+6,6.6734E+6,3.3450E+6,3.0526E+6,3.6057E+6,4.9546E+6
lcl|c243935_g1_i3|m.31546,3.8815E+6,4.0000E+6,2.7996E+6,3.0603E+6,2.8397E+6,3.7432E+6,1.7100E+6,3.8265E+6,2.7756E+6,4.9206E+6,5.3581E+6,4.8803E+6
lcl|c243954_g3_i1|m.31569,4.4354E+6,4.7444E+6,2.7846E+6,3.2918E+6,2.7644E+6,4.2193E+6,2.4632E+6,5.3073E+6,3.3511E+6,5.4142E+6,5.2966E+6,5.3108E+6
lcl|c244084_g2_i1|m.31724,1.2545E+6,1.3716E+6,1.6458E+6,1.6557E+6,1.6187E+6,2.0990E+6,1.2683E+6,1.4344E+6,1.2244E+6,2.5645E+6,1.6274E+6,1.5006E+6
lcl|c244126_g1_i2|m.31771,1.2559E+6,1.4468E+6,1.2253E+6,1.2707E+6,1.0630E+6,1.4792E+6,9.3236E+5,1.5793E+6,1.1533E+6,2.2459E+6,1.8105E+6,1.7616E+6
lcl|c244145_g1_i1|m.31801,1.0857E+7,6.4375E+6,6.0022E+6,8.7036E+6,6.7774E+6,8.2730E+6,4.7042E+6,7.4978E+6,4.9021E+6,1.2399E+7,1.0761E+7,1.3634E+7
lcl|c244173_g1_i4|m.31852,8.0733E+6,1.0557E+7,6.7824E+6,8.4076E+6,7.5194E+6,1.0011E+7,6.4018E+6,1.4241E+7,7.3380E+6,1.4983E+7,1.1592E+7,1.3687E+7
lcl|c244176_g3_i1|m.31854,3.7482E+5,5.6774E+5,2.3012E+5,3.0582E+5,5.2456E+5,5.7999E+5,3.9021E+5,8.0365E+5,4.3827E+5,8.2012E+5,3.9422E+5,3.0554E+5
lcl|c244235_g1_i2|m.31919,5.4053E+6,6.1185E+6,3.2333E+6,4.9356E+6,4.2493E+6,5.5047E+6,3.4527E+6,9.4831E+6,4.9114E+6,6.8511E+6,6.5230E+6,7.6320E+6
lcl|c244255_g3_i1|m.31943,6.3218E+6,5.7898E+6,3.4277E+6,4.2240E+6,3.6731E+6,5.6157E+6,4.2771E+6,8.5690E+6,5.9967E+6,9.4029E+6,8.5066E+6,8.9044E+6
lcl|c244264_g3_i1|m.31952,8.4260E+5,7.3650E+5,4.3518E+5,7.1565E+5,8.4789E+5,8.3576E+5,5.9542E+5,1.3371E+6,4.7780E+5,1.3612E+6,1.0459E+6,9.8659E+5
lcl|c244347_g1_i1|m.32074,4.8306E+5,1.6208E+6,2.0194E+6,2.3046E+6,2.6083E+6,2.5023E+6,2.2276E+5,1.1930E+5,1.8272E+5,1.1155E+6,1.1169E+6,2.1331E+6
lcl|c244396_g1_i1|m.32137,1.0210E+7,7.3569E+6,6.5974E+6,7.6871E+6,6.7243E+6,8.7461E+6,5.9050E+6,1.3747E+7,5.8300E+6,8.7396E+6,8.5353E+6,9.8640E+6
lcl|c244407_g1_i3|m.32143,5.4669E+6,1.0250E+7,1.0076E+7,1.4192E+7,1.2088E+7,1.2378E+7,2.9058E+6,4.1801E+6,4.8785E+6,1.7941E+7,1.0439E+7,1.4227E+7
lcl|c244439_g1_i1|m.32192,3.7196E+6,5.9269E+6,5.5499E+6,5.7274E+6,7.3317E+6,8.9221E+6,3.0593E+6,4.6841E+6,2.9748E+6,7.8672E+6,7.3549E+6,9.8603E+6
lcl|c244441_g1_i1|m.32200,1.4372E+6,2.8555E+6,2.2605E+6,2.4125E+6,1.4958E+6,1.4975E+6,2.3091E+6,3.0127E+6,1.1740E+6,3.3151E+6,3.1826E+6,3.7307E+6
lcl|c244474_g3_i1|m.32253,1.3859E+6,1.4107E+6,1.3381E+6,1.4129E+6,1.0799E+6,1.3184E+6,1.0688E+6,1.7751E+6,1.2897E+6,1.7986E+6,1.4064E+6,1.6919E+6
lcl|c244499_g2_i2|m.32296,1.6798E+6,3.1435E+6,6.9009E+5,1.3348E+6,8.5393E+5,1.8176E+6,1.6910E+6,5.0636E+6,3.2680E+6,3.7326E+6,3.4046E+6,3.9498E+6
lcl|c244500_g1_i4|m.32298,3.1753E+5,7.8122E+5,1.0489E+6,1.1351E+6,1.2308E+6,1.2959E+6,3.0251E+5,3.8501E+5,5.6327E+5,1.2810E+6,9.1792E+5,9.3982E+5
lcl|c270076_g1_i1|m.32416,1.0759E+8,1.4016E+8,1.1299E+8,1.0484E+8,8.2806E+7,1.3014E+8,7.3224E+7,1.8503E+8,8.9727E+7,1.6108E+8,1.5032E+8,1.3002E+8
lcl|c8051_g1_i1|m.32674,1.3626E+5,4.1450E+5,7.7473E+5,1.6851E+5,3.7925E+5,2.4251E+5,2.3898E+5,4.4560E+5,1.3474E+7,1.9106E+7,5.7272E+5,1.7310E+5
lcl|c84792_g1_i1|m.32689,1.7539E+6,5.4938E+6,6.1155E+6,5.7991E+6,9.2315E+6,8.8114E+6,1.3049E+6,1.2013E+6,1.6395E+6,6.5874E+6,5.2174E+6,8.0124E+6
lcl|c99487_g1_i1|m.32745,1.1427E+6,5.0462E+6,4.0168E+6,4.8037E+6,5.8614E+6,6.5427E+6,4.6443E+5,1.0071E+6,8.2589E+5,6.7029E+6,3.8541E+6,7.0255E+6
sp|K1C15_SHEEP|,3.7386E+7,5.0822E+7,2.4500E+7,5.7731E+7,4.4502E+7,2.6302E+7,5.0960E+7,3.3468E+7,3.5208E+7,4.6722E+7,3.9044E+7,2.7754E+7
sp|TRYP_PIG|,2.3852E+9,2.8833E+9,2.8255E+9,2.3147E+9,2.6829E+9,2.6949E+9,2.4216E+9,2.5288E+9,2.6700E+9,2.5998E+9,2.5577E+9,2.6239E+9
sp|K1C10_HUMAN|,2.9058E+7,4.2481E+7,1.7809E+7,4.5295E+7,3.8043E+7,1.9393E+7,4.1270E+7,2.3545E+7,2.6101E+7,4.0153E+7,3.1781E+7,2.3556E+7
sp|K1C9_HUMAN|,2.0239E+7,2.1411E+7,1.6564E+7,3.5801E+7,3.2070E+7,1.3419E+7,5.8051E+7,2.8528E+7,2.3086E+7,2.8901E+7,3.4461E+7,1.7974E+7
sp|K22E_HUMAN|,1.6051E+7,2.2681E+7,1.2479E+7,2.7222E+7,2.4707E+7,1.3784E+7,2.8128E+7,1.5256E+7,1.5813E+7,2.5968E+7,2.1008E+7,1.4113E+7
sp|K2C1_HUMAN|,2.9158E+7,3.1336E+7,2.0173E+7,4.6911E+7,3.8159E+7,1.6807E+7,6.6310E+7,3.1156E+7,2.6943E+7,3.4633E+7,3.8554E+7,2.3980E+7
sp|ALBU_HUMAN|,8.3178E+5,1.4405E+7,1.1700E+7,1.2050E+6,1.7504E+6,7.1327E+6,3.6415E+6,2.3547E+6,3.2560E+6,2.0655E+6,9.3017E+6,7.4401E+6
sp|ALBU_BOVIN|,2.5966E+5,8.1997E+6,2.2999E+6,4.9979E+5,3.0288E+5,6.0246E+5,1.0822E+6,3.6784E+5,7.8840E+5,3.4078E+5,9.7652E+5,5.8745E+6
sp|Q41406|RBL2_SYMSP,3.0807E+6,1.5920E+6,2.4682E+6,3.9326E+6,2.5815E+6,1.6813E+6,1.1029E+6,2.1433E+6,7.2125E+5,1.4943E+6,1.3881E+6,1.9224E+6
sp|P51874|PCP_SYMSP,3.0005E+7,2.8280E+7,6.2030E+7,5.8414E+7,2.9806E+7,3.4183E+7,1.9989E+7,4.6382E+7,2.2719E+7,5.0947E+7,3.3359E+7,3.2893E+7
tr|Q76EI0|Q76EI0_9DINO,8.0214E+5,1.0062E+6,4.3026E+6,3.3500E+6,2.6984E+6,2.5088E+6,3.8244E+5,1.1501E+6,3.7388E+5,1.7401E+6,1.0588E+6,4.6482E+5
tr|Q8H1I0|Q8H1I0_SYMKA,3.4567E+4,3.7162E+4,1.0469E+7,1.5449E+7,3.5084E+6,2.9943E+6,3.1170E+4,4.4460E+4,4.9406E+4,5.6284E+4,4.5342E+4,1.3520E+5
tr|G9I8S9|G9I8S9_SYMKA,2.5991E+4,5.6599E+4,6.9192E+6,6.8328E+6,9.2979E+5,7.2585E+5,3.2833E+4,6.1391E+4,6.3810E+4,1.0082E+5,1.4194E+4,5.3915E+4
tr|G9I8I0|G9I8I0_9DINO,1.5213E+7,1.4592E+7,2.0175E+5,1.7502E+5,9.2044E+6,1.4493E+7,9.2352E+6,2.4888E+7,1.2129E+7,3.1472E+7,1.8795E+7,1.8278E+7
tr|Q2HX31|Q2HX31_9DINO,1.9162E+7,2.7864E+7,1.9984E+7,1.6938E+7,3.6413E+7,4.7648E+7,7.8366E+6,2.5167E+7,1.1967E+7,3.5072E+7,3.7634E+7,4.4297E+7
tr|Q2HX33|Q2HX33_9DINO,6.1404E+8,1.0574E+9,9.8429E+8,8.5749E+8,1.0366E+9,1.3347E+9,3.8141E+8,6.8566E+8,4.5808E+8,1.5378E+9,1.1477E+9,1.2107E+9
tr|Q8H1I6|Q8H1I6_SYMKA,9.1200E+6,9.9511E+6,6.2419E+6,5.5205E+6,7.1735E+6,1.0419E+7,6.1181E+6,1.5696E+7,8.1754E+6,1.4625E+7,1.2140E+7,9.6261E+6
tr|Q5DWT1|Q5DWT1_9DINO,9.6314E+6,6.7873E+6,1.4288E+7,2.0116E+7,1.0708E+7,8.5521E+6,4.7755E+6,9.6462E+6,4.8957E+6,7.6841E+6,8.5429E+6,8.0642E+6
tr|E0WED8|E0WED8_9DINO,8.2082E+5,1.9473E+5,1.3209E+6,1.8646E+6,5.7277E+5,6.0601E+5,4.4735E+5,5.9435E+5,1.1008E+5,3.7493E+5,5.0639E+5,1.0885E+6
tr|A0A060BJD1|A0A060BJD1_9DINO,2.1656E+7,3.8063E+7,1.6631E+7,4.1448E+7,4.3560E+7,5.1722E+7,1.6814E+7,1.6058E+7,1.9819E+7,6.8755E+7,4.3201E+7,7.9379E+7
tr|G9I8R3|G9I8R3_SYMMI,2.2759E+6,1.8686E+6,9.6087E+4,8.4909E+4,1.5832E+6,1.9363E+6,1.8157E+6,3.0385E+6,1.7893E+6,3.2316E+6,2.6894E+6,2.3298E+6
